uuid,source,orig_id,h3_0,h3_1,h3_2,h3_3,h3_4,h3_5,h3_6,h3_7,h3_8,h3_9,h3_10,h3_11,h3_12,h3_13,h3_14,h3_15
802aa899-9b5d-4b9e-96cb-27dc20b606b8,Mapillary,514675914354108,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8787fff,8b1faa7a8786fff,8c1faa7a87865ff,8d1faa7a878657f,8e1faa7a8786557,8f1faa7a8786551
9d1e985c-8eeb-4563-a439-bfe2c0808955,Mapillary,1027931928680260,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a85fffff,891faa7a857ffff,8a1faa7a8557fff,8b1faa7a8556fff,8c1faa7a8556bff,8d1faa7a8556a3f,8e1faa7a8556b1f,8f1faa7a8556a26
9f3a2b40-92b3-4fd6-9171-0c1597eb67b7,Mapillary,448127788005240,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8717fff,8b1faa7a8712fff,8c1faa7a87125ff,8d1faa7a871247f,8e1faa7a8712447,8f1faa7a8712441
8f340198-4035-410a-a570-b63f5c7e1fba,Mapillary,1309751236650188,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c443ff,8d1faa7a8c4477f,8e1faa7a8c4476f,8f1faa7a8c44769
d2802ab0-a363-40ea-91de-3ef9c55a2938,Mapillary,1002949081621359,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a8027fff,8b1faa7a802efff,8c1faa7a802edff,8d1faa7a802edbf,8e1faa7a802edaf,8f1faa7a802edaa
341887ce-de87-4a3d-877e-7ebf5459280a,Mapillary,858846149598157,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a8197fff,8b1faa7a8191fff,8c1faa7a81825ff,8d1faa7a81824bf,8e1faa7a8182497,8f1faa7a8182490
308a6039-5a74-4689-a44a-449ad990e970,Mapillary,486571980402359,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c4ffff,8b1faa7a8c4cfff,8c1faa7a8c4c1ff,8d1faa7a8c4c03f,8e1faa7a8c4c00f,8f1faa7a8c4c00a
3373286a-ab8e-420e-8fab-e58dfba432c0,Mapillary,820591476366340,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c443ff,8d1faa7a8c4423f,8e1faa7a8c44217,8f1faa7a8c44210
d07e9053-92af-44da-a390-440650f2f3ee,Mapillary,848162613826614,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a818ffff,8b1faa7a818efff,8c1faa7a818e5ff,8d1faa7a818e4ff,8e1faa7a818e4f7,8f1faa7a818e4f4
df24f649-ac4e-4fbb-b28b-aa057ab11dd4,Mapillary,1136744587441280,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a819ffff,8b1faa7a819afff,8c1faa7a819adff,8d1faa7a819ac7f,8e1faa7a819ac67,8f1faa7a819ac63
cdd2678b-42a1-4b9f-8966-7d8650e1b87d,Mapillary,415822401445527,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a80b7fff,8b1faa7a80b6fff,8c1faa7a80b63ff,8d1faa7a80b623f,8e1faa7a80b6207,8f1faa7a80b6200
84f47ccd-e0ce-4fff-9f71-9ae0c91ff5f2,Mapillary,450997940892950,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c4ffff,8b1faa7a8c48fff,8c1faa7a8c489ff,8d1faa7a8c489bf,8e1faa7a8c489b7,8f1faa7a8c489b2
24c51dd7-be5c-4b87-9c30-33fb89993218,Mapillary,1478071889735821,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8707fff,8b1faa7a8704fff,8c1faa7a87043ff,8d1faa7a870433f,8e1faa7a870432f,8f1faa7a870432c
b9da28d0-d904-44bc-8e65-55ca211ecd34,Mapillary,452854824146787,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a80b7fff,8b1faa7a80b6fff,8c1faa7a80b63ff,8d1faa7a80b623f,8e1faa7a80b620f,8f1faa7a80b620c
447a5280-6896-4715-8d3c-f83516c9766c,Mapillary,465382599430412,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80d7fff,8b1faa7a80d1fff,8c1faa7a80d1dff,8d1faa7a80d1cff,8e1faa7a80d1cc7,8f1faa7a80d1cdc
d625534f-85a0-4fb0-9457-834dd01461b5,Mapillary,866065218731187,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a87a7fff,8b1faa7a87a1fff,8c1faa7a87a11ff,8d1faa7a87a103f,8e1faa7a87a1027,8f1faa7a87a1022
4c2d0189-6378-4919-8668-1425c8df1ec1,Mapillary,999810021872284,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8787fff,8b1faa7a8784fff,8c1faa7a87849ff,8d1faa7a87848ff,8e1faa7a87848ef,8f1faa7a87848ee
a6106aaf-7a2f-4987-b569-14030088c8c5,Mapillary,457328540341019,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7aaffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab77fff,8b1faa7aab72fff,8c1faa7aab725ff,8d1faa7aab7257f,8e1faa7aab7255f,8f1faa7aab72559
52cf304d-0bf3-4806-a413-00cd2c997d3b,Mapillary,791597646483031,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab67fff,8b1faa7aab63fff,8c1faa7aab63dff,8d1faa7aab63dbf,8e1faa7aab63d8f,8f1faa7aab63d8e
95fcdfe7-b5e6-4c6a-bf9c-3d3fa747592d,Mapillary,1059242659156960,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab67fff,8b1faa7aab62fff,8c1faa7aab623ff,8d1faa7aab6237f,8e1faa7aab62377,8f1faa7aab62373
d64d056d-f07e-4be8-928c-aeaa9e2d5c6c,Mapillary,1533916277531108,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8717fff,8b1faa7a8716fff,8c1faa7a87165ff,8d1faa7a871647f,8e1faa7a8716447,8f1faa7a871645c
8c118938-4e82-497d-8508-9ca8180daee3,Mapillary,841462081238814,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8727fff,8b1faa7a872efff,8c1faa7a872edff,8d1faa7a872ed3f,8e1faa7a872ed17,8f1faa7a872ed15
08edd2ea-1cfa-4ce7-9f4f-edd1e81bbd8d,Mapillary,478757608071735,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7aaffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab77fff,8b1faa7aab72fff,8c1faa7aab721ff,8d1faa7aab720bf,8e1faa7aab720f7,8f1faa7aab7208d
9c5681c3-1388-4c82-963c-19a4ba2297ee,Mapillary,1299775728095057,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7aaffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab77fff,8b1faa7aab73fff,8c1faa7aab73dff,8d1faa7aab73c7f,8e1faa7aab73c57,8f1faa7aab73c53
0aff5d70-e6ee-4be4-91a5-a0d00c9e5706,Mapillary,405509231897237,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80c7fff,8b1faa7a80e3fff,8c1faa7a80e37ff,8d1faa7a80e367f,8e1faa7a80e3657,8f1faa7a80e3654
40bf9653-9a0d-4af8-9d10-506792f7dd55,Mapillary,497033289361637,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8787fff,8b1faa7a8786fff,8c1faa7a87861ff,8d1faa7a87861bf,8e1faa7a8786187,8f1faa7a8786180
b8d41dae-e585-4e3e-a85f-9efdf7416025,Mapillary,400757219659654,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8717fff,8b1faa7a8715fff,8c1faa7a87157ff,8d1faa7a87157bf,8e1faa7a87157b7,8f1faa7a87157b0
241d8d45-ae9a-4f76-ba5b-4623a229512c,Mapillary,441912022033701,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a8187fff,8b1faa7a8181fff,8c1faa7a8181dff,8d1faa7a8181cff,8e1faa7a8181cef,8f1faa7a8181cc5
f572ab05-1d38-4823-8542-2d47f0c9a823,Mapillary,1744359296095421,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a8097fff,8b1faa7a8090fff,8c1faa7a80909ff,8d1faa7a809083f,8e1faa7a809081f,8f1faa7a809081d
915eed42-9174-48f6-aaad-e5740cdebaac,Mapillary,1124550978652007,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a800ffff,8b1faa7a800efff,8c1faa7a800e7ff,8d1faa7a800e73f,8e1faa7a800e777,8f1faa7a800e729
6da4f0af-7f20-489a-ac60-9bf53b2d3ee6,Mapillary,1124034465558489,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c43fff,8c1faa7a8c439ff,8d1faa7a8c414bf,8e1faa7a8c4394f,8f1faa7a8c414b2
2a9bc9e2-11eb-4edf-99ed-ff9f98a0a64c,Mapillary,1180753583117757,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8717fff,8b1faa7a8710fff,8c1faa7a87105ff,8d1faa7a87104ff,8e1faa7a87104ef,8f1faa7a87104eb
40a431bd-10c4-45b1-b4cd-e88190665893,Mapillary,1638387610254104,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8717fff,8b1faa7a8712fff,8c1faa7a87125ff,8d1faa7a871247f,8e1faa7a871246f,8f1faa7a871246d
fb8916ac-5561-4938-b7a6-52e2464b014b,Mapillary,500651352381047,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab77fff,8b1faa7aab71fff,8c1faa7aab71bff,8d1faa7aab7117f,8e1faa7aab7116f,8f1faa7aab71168
7067a58b-21ec-4ae5-b463-54432f0ac6b7,Mapillary,1508084850086369,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a8007fff,8b1faa7a8000fff,8c1faa7a8000bff,8d1faa7a8000abf,8e1faa7a8000a8f,8f1faa7a8000aab
a4b042c9-1bcd-4e29-944f-346c85695c30,Mapillary,1758365234937081,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8787fff,8b1faa7a8784fff,8c1faa7a87849ff,8d1faa7a87848ff,8e1faa7a87848c7,8f1faa7a87848c2
5e4a2524-629d-4972-9e88-66c3eedc750d,Mapillary,893329535938041,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80e7fff,8b1faa7a80e5fff,8c1faa7a80e55ff,8d1faa7a80e557f,8e1faa7a80e5577,8f1faa7a80e5576
a2adcbda-680d-4475-bd23-8be0c229a93e,Mapillary,1526396361567990,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c43fff,8c1faa7a8c43dff,8d1faa7a8c43c3f,8e1faa7a8c43c0f,8f1faa7a8c43c09
8a7bf40b-486c-480e-900f-dcfa2aee3f29,Mapillary,1001649344570080,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a802ffff,8b1faa7a802cfff,8c1faa7a802cdff,8d1faa7a802cc7f,8e1faa7a802cc77,8f1faa7a802cc75
9a3c70c4-59c8-4b55-873a-bdcc947b37c7,Mapillary,1207551876847868,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8717fff,8b1faa7a8716fff,8c1faa7a87167ff,8d1faa7a87167bf,8e1faa7a8716787,8f1faa7a8716780
6a5f009f-f74c-4389-a751-5e2bf75cdd80,Mapillary,446912744977889,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a81b7fff,8b1faa7a81b1fff,8c1faa7a81b15ff,8d1faa7a81b147f,8e1faa7a81b1467,8f1faa7a81b1461
ee21104d-7f94-43c5-b05c-6f39c10a2c6e,Mapillary,1964297397322632,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a80b7fff,8b1faa7a80b6fff,8c1faa7a80b63ff,8d1faa7a80b623f,8e1faa7a80b6207,8f1faa7a80b6201
1dfe3468-e8cb-4964-9019-418d56635fce,Mapillary,739259751509904,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c67fff,8b1faa7a8c60fff,8c1faa7a8c603ff,8d1faa7a8c6023f,8e1faa7a8c60217,8f1faa7a8c60210
50ac2ee2-702d-4170-8c19-0a973336e102,Mapillary,1421031628596295,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a8007fff,8b1faa7a8000fff,8c1faa7a80009ff,8d1faa7a800097f,8e1faa7a8000977,8f1faa7a8000973
ca9ddd70-e069-4d65-8e96-e95dcbbbbf9d,Mapillary,473100662033448,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80c7fff,8b1faa7a80c4fff,8c1faa7a80c09ff,8d1faa7a80c093f,8e1faa7a80c092f,8f1faa7a80c092c
60e1d475-5dbf-4fc0-944f-22e24c9f7169,Mapillary,502138255612053,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a8007fff,8b1faa7a800efff,8c1faa7a800edff,8d1faa7a800ed3f,8e1faa7a8003a4f,8f1faa7a8003a49
b887c516-5147-48a8-8e00-13474dd4246e,Mapillary,1466077210688242,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8707fff,8b1faa7a8704fff,8c1faa7a87047ff,8d1faa7a870477f,8e1faa7a8704757,8f1faa7a8704755
9107d02d-715b-4305-9011-ba35e2184411,Mapillary,494516743256159,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8707fff,8b1faa7a8704fff,8c1faa7a8704bff,8d1faa7a8704a7f,8e1faa7a8704a5f,8f1faa7a8704a5c
8bf55efe-742c-46e0-823e-8575af572e5e,Mapillary,783149770698341,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80fffff,8a1faa7a80e7fff,8b1faa7a80e3fff,8c1faa7a80e3bff,8d1faa7a80e3a7f,8e1faa7a80e3aef,8f1faa7a80e3aed
269dac81-71ed-43b2-aca9-62e3000c69ea,Mapillary,826807712743930,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a817ffff,8a1faa7a8147fff,8b1faa7a8141fff,8c1faa7a81419ff,8d1faa7a814187f,8e1faa7a8141867,8f1faa7a8141862
a887550c-94be-4ee2-8565-211308706ac2,Mapillary,1589108654969010,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7aaffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab77fff,8b1faa7aab73fff,8c1faa7aab73bff,8d1faa7aab73bbf,8e1faa7aab73b87,8f1faa7aab73b83
0396c428-fa2a-4583-91db-abfa13e1680e,Mapillary,8139145179450690,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a85fffff,891faa7a843ffff,8a1faa7a8427fff,8b1faa7a8422fff,8c1faa7a84221ff,8d1faa7a842207f,8e1faa7a842206f,8f1faa7a842206d
ae9823d1-3870-49c7-9513-9f472dc1f435,Mapillary,1009821217316517,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a87a7fff,8b1faa7a87a3fff,8c1faa7a87a3bff,8d1faa7a87a3bbf,8e1faa7a87a3bb7,8f1faa7a87a3bb3
e89ea238-f963-4f6b-87e5-9301f257a4a2,Mapillary,308579142349873,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7aabfffff,891faa7aab7ffff,8a1faa7aab67fff,8b1faa7aab63fff,8c1faa7aab639ff,8d1faa7aab639bf,8e1faa7aab63987,8f1faa7aab63981
d3a43c12-55d6-4473-9005-354609b32bb9,Mapillary,1022980496211260,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a8187fff,8b1faa7a8183fff,8c1faa7a818edff,8d1faa7a818edbf,8e1faa7a818ed97,8f1faa7a818ed91
d7936ce4-18aa-4618-984e-28f974f32006,Mapillary,1764974280908717,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8727fff,8b1faa7a8721fff,8c1faa7a87213ff,8d1faa7a872123f,8e1faa7a8721217,8f1faa7a8721214
1ba72e5a-f555-4956-9eb1-f6a70bca2b58,Mapillary,8570123603002390,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a85fffff,891faa7a843ffff,8a1faa7a8407fff,8b1faa7a8404fff,8c1faa7a8404dff,8d1faa7a8404cbf,8e1faa7a8404c8f,8f1faa7a8404c8a
aad2e312-209a-47fc-ac11-602fcd833df5,Mapillary,26520858557512803,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c47fff,8b1faa7a8c44fff,8c1faa7a8c447ff,8d1faa7a8c4477f,8e1faa7a8c44767,8f1faa7a8c44763
4a648cb2-e4b3-4054-b43b-60d8b3550ad9,Mapillary,1201884857484865,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a873ffff,8a1faa7a8727fff,8b1faa7a8723fff,8c1faa7a872edff,8d1faa7a872edbf,8e1faa7a872eda7,8f1faa7a872eda0
f447afcc-5da5-4edd-9f46-68dd2abc0835,Mapillary,1010934607430100,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a8007fff,8b1faa7a8000fff,8c1faa7a80003ff,8d1faa7a800037f,8e1faa7a8000357,8f1faa7a8000355
9618d0d7-1fbf-4dc2-8f8b-f21cf414528d,Mapillary,851967256795593,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a8787fff,8b1faa7a8784fff,8c1faa7a87841ff,8d1faa7a878413f,8e1faa7a8784117,8f1faa7a8784113
19fe2383-9b91-47e6-8101-56e969b7c8e1,Mapillary,1118022155924441,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a80b7fff,8b1faa7a80b6fff,8c1faa7a80b63ff,8d1faa7a80b637f,8e1faa7a80b635f,8f1faa7a80b634a
820c64a8-1306-4b48-9fc1-9b0f9553e52b,Mapillary,854992706477732,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a87fffff,891faa7a87bffff,8a1faa7a87a7fff,8b1faa7a87a1fff,8c1faa7a87a1bff,8d1faa7a87a1bbf,8e1faa7a87a1b87,8f1faa7a87a1b86
abe468fc-8dfe-4d4e-a1e6-209770aae4eb,Mapillary,369195382860579,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a80bffff,8a1faa7a8097fff,8b1faa7a8090fff,8c1faa7a80901ff,8d1faa7a8090abf,8e1faa7a8090a97,8f1faa7a8090a93
fdb8fb18-0f6c-4172-a960-c64a2dd55950,Mapillary,1163778618222857,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a803ffff,8a1faa7a800ffff,8b1faa7a800afff,8c1faa7a800a3ff,8d1faa7a800a23f,8e1faa7a800a22f,8f1faa7a800a229
ef7dc4c4-121a-4011-bb52-4c63fd4617f6,Mapillary,781613890810471,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a81fffff,891faa7a81bffff,8a1faa7a8187fff,8b1faa7a8186fff,8c1faa7a8186dff,8d1faa7a8186c3f,8e1faa7a8186c1f,8f1faa7a8186c1c
160458e7-8e13-4984-be77-0765c53cdd56,Mapillary,1022988266006430,801ffffffffffff,811fbffffffffff,821faffffffffff,831faafffffffff,841faa7ffffffff,851faa7bfffffff,861faa7afffffff,871faa7a8ffffff,881faa7a8dfffff,891faa7a8c7ffff,8a1faa7a8c67fff,8b1faa7a8c60fff,8c1faa7a8c605ff,8d1faa7a8c604bf,8e1faa7a8c6048f,8f1faa7a8c6048c
