uuid,source,orig_id,timezone,utc_offset_s,calculated_day_night,hrs_aft_sunrise,hrs_aft_sunset
77da81e7-568f-4e17-a4b0-b57c5d81cc7e,Mapillary,1160342225205008,Europe/Berlin,7200.0,day,5.96,
1ffe156c-9d49-4e64-938a-7b330b806741,Mapillary,355391310924752,Europe/Berlin,7200.0,night,,0.11
c97d49f4-4771-4fd0-9c96-e0bb5d0dcc73,Mapillary,3266523116988454,Europe/Berlin,7200.0,night,,0.05
1724ab5a-0b18-46fb-9918-11328ea57dcd,Mapillary,803449345266100,Europe/Berlin,7200.0,night,,0.06
71a55d63-4d59-43a7-85e4-e833b077120a,Mapillary,460665180242567,Europe/Berlin,7200.0,night,-2.08,
28763b6a-e2f8-43ad-b13c-977a8ff242b8,Mapillary,2959983800831854,Europe/Berlin,7200.0,night,-2.09,
abe46016-6b40-48fe-8c2f-151d96fa2790,Mapillary,8210629562333882,Europe/Berlin,7200.0,night,,0.04
a62adfa9-98ad-47bb-890d-0289edfeaf11,Mapillary,465040316140457,Europe/Berlin,7200.0,night,-2.06,
ac79b48e-0e6f-48e2-a897-18025d9fba0d,Mapillary,1311640493623239,Europe/Berlin,7200.0,night,-2.13,
f80d5617-c22a-4fba-bdbc-ab0c8ad253da,Mapillary,342532445565292,Europe/Berlin,7200.0,night,-2.06,
ffe97580-0d62-4dec-b3bc-cba6e4810dc8,Mapillary,360711283707360,Europe/Berlin,7200.0,day,5.95,
da99fd9c-8a91-4259-8018-ca6a5998026d,Mapillary,865346142281951,Europe/Berlin,7200.0,night,-2.1,
84a6eab2-e10c-4154-a4ea-23a629e583cc,Mapillary,502619592302408,Europe/Berlin,7200.0,night,,0.1
5d0a8a32-7ba3-44f0-b10b-460ee907d779,Mapillary,792639996373572,Europe/Berlin,7200.0,night,-2.09,
89fd22ee-cace-4926-a0a1-2e7423a46712,Mapillary,1913819369121677,Europe/Berlin,7200.0,night,-2.11,
2b84e9d0-c842-4bce-afdd-94d87f4d21d0,Mapillary,826162869189770,Europe/Berlin,7200.0,night,-2.1,
d9a8aae5-55a4-42ad-b9b5-49290549397a,Mapillary,1675949369889552,Europe/Berlin,7200.0,night,-2.08,
3bbf9f8a-b03c-477b-94b0-ba61f0894963,Mapillary,1022734509458385,Europe/Berlin,7200.0,day,5.96,
01f6b18b-fc19-4230-9cb9-16788a2e8433,Mapillary,1521861985065329,Europe/Berlin,7200.0,day,5.97,
681809ff-7245-4792-94df-34094d749cb0,Mapillary,2151998001851034,Europe/Berlin,7200.0,night,-2.08,
da6a4e97-1a2e-4a83-91ac-9d56b135859e,Mapillary,1126870691911893,Europe/Berlin,7200.0,day,5.9,
6de76e1f-641f-49c1-a13d-0c10152660e1,Mapillary,774426651566530,Europe/Berlin,7200.0,night,,0.09
f963732b-799f-4cf7-a9e5-da10cc4cad79,Mapillary,1497506410856042,Europe/Berlin,7200.0,night,,0.1
acb10deb-ba2e-485b-8d68-d494455cd818,Mapillary,1538189077041584,Europe/Berlin,7200.0,night,-2.12,
d0ce05c5-0f4b-4fd1-a851-c231c3ffe562,Mapillary,485208180539923,Europe/Berlin,7200.0,day,5.97,
ffe4b05a-88ae-49d0-a7c0-fb6a96812081,Mapillary,3281170642191384,Europe/Berlin,7200.0,night,-2.13,
687383df-7f51-4d0d-8b50-78574256aa58,Mapillary,484410600611603,Europe/Berlin,7200.0,day,5.86,
f61ebaeb-7b00-4343-8ded-470b4f30cd79,Mapillary,808490038055519,Europe/Berlin,7200.0,night,,0.05
63245b52-f149-46ac-a15c-0b7ff27e44ee,Mapillary,790870762845115,Europe/Berlin,7200.0,day,5.98,
7ba61fba-3166-4f73-b898-d71cfa1e702c,Mapillary,1021122959746124,Europe/Berlin,7200.0,night,-2.15,
61fc9dae-db35-493a-bb57-dd211cbffa94,Mapillary,1175235617003984,Europe/Berlin,7200.0,night,-2.06,
7bd6e604-1edf-40ec-8c8f-c9a50a546a8c,Mapillary,1150377996223040,Europe/Berlin,7200.0,night,-2.06,
5b657042-a75f-4397-8fe0-90b1781964a2,Mapillary,448863698019846,Europe/Berlin,7200.0,night,-2.08,
355ec748-4db9-47ef-b956-de2ebcc9ce8a,Mapillary,1055704089315581,Europe/Berlin,7200.0,night,-2.12,
25f88642-7523-4e2f-bc6c-2aaebf6862c4,Mapillary,2300899786921342,Europe/Berlin,7200.0,night,,0.11
ce73be36-b010-4841-8f80-f9ff8dad01e7,Mapillary,1504420020459826,Europe/Berlin,7200.0,day,5.91,
07b65523-e366-45d1-a1d6-483a2e1f80ba,Mapillary,7975848345811311,Europe/Berlin,7200.0,day,5.99,
dec9cb3a-dfbe-4e59-ab21-c208c9229688,Mapillary,1675601256602245,Europe/Berlin,7200.0,day,5.96,
b360b31b-644a-4b51-8f4e-13139ac9e665,Mapillary,502150862474693,Europe/Berlin,7200.0,night,-2.08,
369e905e-b42e-4447-ac8d-1c56f90bdfac,Mapillary,3670051336601392,Europe/Berlin,7200.0,night,-2.1,
69f6a347-4e4a-4740-a862-d5bb019efcde,Mapillary,8586720808008796,Europe/Berlin,7200.0,day,5.91,
c349f8f8-0449-48af-b532-764bad55d7f4,Mapillary,1044575964039146,Europe/Berlin,7200.0,night,-2.11,
0d7bc7e4-29e5-4baf-9a18-3a058facabf5,Mapillary,1011542880635466,Europe/Berlin,7200.0,night,-2.09,
fbafa506-280d-4247-888f-f2e5146a8809,Mapillary,1164023448154531,Europe/Berlin,7200.0,night,-2.05,
8c8442f0-7947-4d1a-8f2e-1d4655e02290,Mapillary,1459734201318891,Europe/Berlin,7200.0,day,5.89,
52dbfcc2-0119-4249-b50a-6b2c378a0cb9,Mapillary,1005900204593259,Europe/Berlin,7200.0,night,-2.11,
04f49854-1ed7-4773-a718-f43428599b0c,Mapillary,1137235107332133,Europe/Berlin,7200.0,day,5.97,
d9cc09b1-18dc-4c45-a460-6cac2cde065f,Mapillary,1032916698432355,Europe/Berlin,7200.0,night,-2.05,
c8d08b4e-52d3-4530-b7e0-eadf2318b4e0,Mapillary,764483405851226,Europe/Berlin,7200.0,day,5.91,
63e4e92f-55b7-46ea-9029-3d71f79b6cc1,Mapillary,785858033721145,Europe/Berlin,7200.0,night,-2.12,
366bdbbf-08f8-4db9-afbf-ea28247dcf61,Mapillary,2480058705524940,Europe/Berlin,7200.0,night,-2.1,
79d2cad2-d676-4a0e-b8d0-479f96d93045,Mapillary,1122995778761139,Europe/Berlin,7200.0,night,,0.07
e6332ec9-44da-432a-8e1d-d4b662968a75,Mapillary,1681580225989527,Europe/Berlin,7200.0,night,-2.13,
c12d62af-6b12-4e28-90db-a728eae25a70,Mapillary,1536759563600915,Europe/Berlin,7200.0,night,-2.15,
6eb652f9-3a31-4da2-98ed-d3e12df24bd2,Mapillary,471254065489414,Europe/Berlin,7200.0,day,5.91,
e1d36250-4f22-414d-96e0-edd50e08a4f2,Mapillary,399526669777212,Europe/Berlin,7200.0,night,,0.08
1c6d528d-f6b6-4558-9ddf-86410b96e9e4,Mapillary,1207858946921256,Europe/Berlin,7200.0,night,-2.08,
f681f34c-782f-4e25-84ee-05c9786818a8,Mapillary,1533672160830245,Europe/Berlin,7200.0,night,-2.05,
4db93c58-7b57-4835-9e09-8a107e4515d6,Mapillary,851838896348063,Europe/Berlin,7200.0,night,-2.07,
d39587c7-9f74-4d60-a9c0-85126e28d498,Mapillary,371362999391322,Europe/Berlin,7200.0,night,,0.11
c0d04203-b1c2-469b-873c-2ac28e61c985,Mapillary,1485160412207113,Europe/Berlin,7200.0,day,5.88,
4cb8f373-5bdf-41ea-8493-87a905382669,Mapillary,1009826407811992,Europe/Berlin,7200.0,night,,0.05
77a9618f-cb0a-458a-810e-dfc26f3f2776,Mapillary,3813972912259454,Europe/Berlin,7200.0,day,5.9,
936dc997-8126-470a-a5cc-020101dd6af3,Mapillary,437508582438167,Europe/Berlin,7200.0,night,,0.1
28c974ab-89e8-452b-be42-1e7197338cf5,Mapillary,1902492310245874,Europe/Berlin,7200.0,night,-2.1,
3c40b766-9f67-45b1-81f9-864352e15e26,Mapillary,383419361018593,Europe/Berlin,7200.0,night,-2.09,
ac75587b-9373-483a-9afc-a26b4cf6e1a5,Mapillary,455728643728042,Europe/Berlin,7200.0,day,5.92,
97f89e3a-5446-4214-b42b-5340b21a0000,Mapillary,843726144329455,Europe/Berlin,7200.0,day,5.91,
6ab7c055-e327-4fc0-b12d-d829034b334c,Mapillary,1431386318252001,Europe/Berlin,7200.0,night,-2.13,
72889b66-e415-4aaf-8853-393823c7fdaf,Mapillary,354725037464741,Europe/Berlin,7200.0,night,-2.11,
6ac79806-75a5-4504-a894-6928a4b0ff9f,Mapillary,1184598059405589,Europe/Berlin,7200.0,day,5.9,
2aeb6583-d951-4a01-a1f5-cfecc609f22c,Mapillary,1145241746592572,Europe/Berlin,7200.0,night,-2.1,
3370661e-cd57-47c6-bd93-ab470ca720c5,Mapillary,1204360210573963,Europe/Berlin,7200.0,night,-2.11,
4041970a-3e2d-4a97-8b90-3f0693b45ad1,Mapillary,7752334061554265,Europe/Berlin,7200.0,night,,0.1
10c8f707-b3be-4acf-81b9-507b061afdd9,Mapillary,1632936910841078,Europe/Berlin,7200.0,day,5.88,
e0be2ae4-f4b1-4e96-ae97-c6e6c6f9b436,Mapillary,1170715360922040,Europe/Berlin,7200.0,night,,0.05
c95ed0bc-9a7a-4b36-8468-b95db378350b,Mapillary,1928688014267993,Europe/Berlin,7200.0,night,-2.09,
d0df4d7c-ed01-4a4f-900b-709c6adbc2c4,Mapillary,335573249488286,Europe/Berlin,7200.0,night,-2.06,
1af0e96c-7762-4e85-869e-de56159cec6b,Mapillary,480958250979066,Europe/Berlin,7200.0,day,5.85,
625ac8ad-d826-4b9b-bdbe-a3455631e457,Mapillary,1161815748271983,Europe/Berlin,7200.0,night,-2.12,
2272284b-8609-4023-a3ea-0eff02e15d0e,Mapillary,458661307114546,Europe/Berlin,7200.0,night,,0.08
649c80be-01cb-41e0-8613-443e94ecc024,Mapillary,465021352943865,Europe/Berlin,7200.0,night,-2.13,
cb6c84a6-f8bc-46a7-849a-4389a84c2918,Mapillary,1622695801855673,Europe/Berlin,7200.0,night,,0.06
1b1ccd44-7d6b-459a-85ab-fe2afce607df,Mapillary,1025343362533078,Europe/Berlin,7200.0,day,5.9,
175712b0-2eb4-49ea-87e4-47ace5b42f53,Mapillary,1671797606981753,Europe/Berlin,7200.0,day,5.9,
ced06528-e3b9-427b-8731-3c4c4a9b9af5,Mapillary,1095077235518475,Europe/Berlin,7200.0,night,,0.11
3f59b87b-99bd-4525-bfa9-ec380d80f3e8,Mapillary,992805279152477,Europe/Berlin,7200.0,night,-2.15,
5a3bb992-6168-4bf1-89a7-58b82c515116,Mapillary,416764108025916,Europe/Berlin,7200.0,night,,0.05
3b2a6fb8-027f-42bb-8bfd-ae2f835328c1,Mapillary,432868619744127,Europe/Berlin,7200.0,night,-2.06,
8a3a7152-9b39-46fb-b65c-2e074adcd21f,Mapillary,992146042201701,Europe/Berlin,7200.0,day,6.0,
6cb6ab32-8914-43b2-aec6-ba60b34acad1,Mapillary,2255237181542054,Europe/Berlin,7200.0,day,5.91,
99e4058f-f1c1-4326-87fb-b343b234a337,Mapillary,762796545777972,Europe/Berlin,7200.0,night,-2.08,
0bced700-6ab2-43e1-a082-5402a22442dc,Mapillary,1038858547798729,Europe/Berlin,7200.0,night,,0.09
c1e4299c-049a-44a8-911e-1d02cfe1eb34,Mapillary,392863559851951,Europe/Berlin,7200.0,day,5.99,
684ce797-ef33-47b7-ada7-8ff8538aae8e,Mapillary,844975607571283,Europe/Berlin,7200.0,night,-2.13,
06ebd4a4-7fb6-4e2a-b467-35f8fdef5243,Mapillary,430142336656430,Europe/Berlin,7200.0,day,5.88,
6c6db3c5-0dd2-4d8e-a5ea-87578617b30f,Mapillary,390958347330704,Europe/Berlin,7200.0,night,-2.12,
490fb56e-7507-4dcb-aa12-5aa5d876ff41,Mapillary,451335244493518,Europe/Berlin,7200.0,night,-2.11,
2ae68dce-104e-4fad-b7ad-b32c7bb183c5,Mapillary,7705373696233711,Europe/Berlin,7200.0,day,5.96,
edd36d1e-e4f9-4086-a871-1202c7fef181,Mapillary,1197394521386139,Europe/Berlin,7200.0,night,-2.15,
877fd5b9-f7c4-4428-9a1b-e220801b5b52,Mapillary,8075964309115357,Europe/Berlin,7200.0,day,5.99,
3208e3e6-913c-4609-948b-c2c0453de4cb,Mapillary,842823197296826,Europe/Berlin,7200.0,night,-2.11,
f0d5c481-23be-47d0-b7aa-cc1105ff0921,Mapillary,1166976611131377,Europe/Berlin,7200.0,night,-2.13,
338821b2-a2e0-432b-a09c-8760f9101d42,Mapillary,1850280952123588,Europe/Berlin,7200.0,night,-2.13,
5bf48075-cd23-493c-a73c-23180bef9957,Mapillary,1149656949673441,Europe/Berlin,7200.0,night,-2.09,
02bf2034-01c6-4a43-9812-52bbed44e8a5,Mapillary,367970145997166,Europe/Berlin,7200.0,night,,0.04
c39f7df7-b537-412d-a9b8-89bb57336ea0,Mapillary,1528374338102378,Europe/Berlin,7200.0,night,-2.15,
eb9b594c-64e0-478c-847b-8e823d20025d,Mapillary,497191912679637,Europe/Berlin,7200.0,night,-2.06,
ff8e5001-0ab6-4759-888c-348db3da9909,Mapillary,490074553522713,Europe/Berlin,7200.0,night,,0.11
3aa8cf9d-d135-4e3a-b54b-d783ca88f7b9,Mapillary,502898082209275,Europe/Berlin,7200.0,night,-2.12,
855de11b-ea9c-4551-87ba-58e9d5b63841,Mapillary,1055173859286990,Europe/Berlin,7200.0,night,-2.12,
db47f556-6b86-4b9a-8c6d-24b0127b144b,Mapillary,1488087392094421,Europe/Berlin,7200.0,night,,0.1
146dc243-24ba-40b2-92a4-929a9a7a28ab,Mapillary,1499761827308654,Europe/Berlin,7200.0,night,-2.12,
6482c272-712e-4023-ac5b-321ad93ba5ca,Mapillary,996711478562850,Europe/Berlin,7200.0,night,,0.08
3b9374e7-80f8-41a8-85d0-4aaff8bf8a2a,Mapillary,1194856981689674,Europe/Berlin,7200.0,day,5.96,
cf01d1c6-c8b0-498d-a427-1f746d111151,Mapillary,911431550747879,Europe/Berlin,7200.0,night,-2.05,
b7892dcf-6b12-4b38-bda4-3713156bd8a7,Mapillary,1246860272947471,Europe/Berlin,7200.0,day,5.91,
42f2f539-5f6b-4d3f-9b79-a658e55cdc8f,Mapillary,3836859326596330,Europe/Berlin,7200.0,night,,0.08
55cefade-03d5-4287-be7e-cc5171fd01f5,Mapillary,1002567721410795,Europe/Berlin,7200.0,night,-2.09,
832aff10-dab5-40b1-b18a-b83721ec166f,Mapillary,1027902628756380,Europe/Berlin,7200.0,day,5.89,
d876d358-59df-490e-a884-10deacaa5aea,Mapillary,2854960131323331,Europe/Berlin,7200.0,night,-2.05,
d007c596-70b5-4cda-8141-a5afdc97f246,Mapillary,849522657097540,Europe/Berlin,7200.0,night,-2.11,
d16c3049-133b-4667-84d5-6c0227422324,Mapillary,1720004478773123,Europe/Berlin,7200.0,night,-2.12,
7ae04060-3358-4490-80c6-9131329ee670,Mapillary,790266643087072,Europe/Berlin,7200.0,day,5.96,
5f05cbc3-a06d-4820-8f62-3e74e39d9b57,Mapillary,455672817162757,Europe/Berlin,7200.0,day,5.95,
0bdfcbd5-d2f9-46f9-a379-f415c13e8790,Mapillary,1019230093105969,Europe/Berlin,7200.0,night,,0.11
c48f158a-e4cf-4bb3-ae7b-19384201cc6d,Mapillary,3622573634699160,Europe/Berlin,7200.0,day,5.99,
8b026887-779b-406c-b15c-06a947b34bbb,Mapillary,500982952265034,Europe/Berlin,7200.0,day,5.99,
f1c8f1ab-4ea9-4adb-a764-1fb38f01e2b1,Mapillary,878900800715794,Europe/Berlin,7200.0,night,-2.08,
e7f3a43e-f25b-40be-a9ff-eb0f52b9db53,Mapillary,1549842405594860,Europe/Berlin,7200.0,night,-2.12,
6277229f-252a-42c5-944b-a290623fec9f,Mapillary,781090584236681,Europe/Berlin,7200.0,night,-2.1,
9db5b21e-d531-4381-9802-aaa725fe3aef,Mapillary,858088896161266,Europe/Berlin,7200.0,day,5.92,
de80518a-30a4-46de-9dd6-9ff4899c22a0,Mapillary,1385396958817746,Europe/Berlin,7200.0,day,5.9,
422b0cb8-fd08-43e8-a516-c3ceb42e692c,Mapillary,511687564542813,Europe/Berlin,7200.0,night,-2.1,
32242832-1f77-49e0-bbdd-6f248b0c7d8f,Mapillary,495536919699493,Europe/Berlin,7200.0,night,-2.13,
92279593-411e-4989-b2f6-383b0ec7567e,Mapillary,332032293178187,Europe/Berlin,7200.0,night,,0.06
2f60f91a-c8dc-4fe7-b01d-a4f4cc4a6b42,Mapillary,393970196990376,Europe/Berlin,7200.0,night,-2.13,
781c275a-4c13-4cb0-8cb9-4d694023bff8,Mapillary,993932865560121,Europe/Berlin,7200.0,night,-2.1,
20a64a48-ba14-494a-9232-b24fe9215163,Mapillary,496537889430580,Europe/Berlin,7200.0,night,-2.06,
3a4e6e5b-b152-459b-bca3-5cf1ddc011bf,Mapillary,1007518564146016,Europe/Berlin,7200.0,day,5.89,
aed1d078-5e2e-4f65-81bd-c6afac005b68,Mapillary,2450478675153216,Europe/Berlin,7200.0,day,5.85,
5f9fc497-9b44-4081-997d-cc642e0a1084,Mapillary,1840332823154383,Europe/Berlin,7200.0,night,,0.05
d878512f-9241-4bc9-862b-a8fc50712b45,Mapillary,794566719503423,Europe/Berlin,7200.0,night,-2.15,
4bdd029f-e391-4b40-9580-fcede686446a,Mapillary,499672659182356,Europe/Berlin,7200.0,night,-2.15,
07804fb1-360d-4232-bb05-bc25e16746f7,Mapillary,8518473441501945,Europe/Berlin,7200.0,day,5.97,
f29ef9b6-55bc-409f-86cb-6a1229358255,Mapillary,440101435522334,Europe/Berlin,7200.0,day,5.92,
a7f31825-64e8-4bd6-a5e3-2332626b1f72,Mapillary,1193368932111143,Europe/Berlin,7200.0,day,5.89,
11e37d3e-6aa0-4b3e-a992-f097139510f9,Mapillary,823537249792222,Europe/Berlin,7200.0,night,-2.15,
52651225-f3e2-4f7c-9fbf-bb83bfcb3d30,Mapillary,346316931830381,Europe/Berlin,7200.0,day,5.95,
7dc1c42c-0375-496b-80a7-ad5389a0267e,Mapillary,830141695681652,Europe/Berlin,7200.0,day,5.96,
134ab60a-5fce-4074-9262-c6940d48dc04,Mapillary,867748141847414,Europe/Berlin,7200.0,day,5.96,
81d6a126-d635-4eb7-a647-3b2fdfd0c2f4,Mapillary,445174388391292,Europe/Berlin,7200.0,night,-2.09,
491e7e8a-ae27-4599-af5e-bf5446718b9c,Mapillary,336109309548018,Europe/Berlin,7200.0,night,-2.11,
eb3dc927-44c5-48dc-a5d9-6c368ef42bc6,Mapillary,986116052818821,Europe/Berlin,7200.0,day,5.99,
cde9a8d7-e1d6-4d1f-9c44-d4347a26f303,Mapillary,453856470608322,Europe/Berlin,7200.0,day,5.91,
db56f495-0bb5-4fab-8541-ee2fbaa751c3,Mapillary,1382496022417689,Europe/Berlin,7200.0,day,5.91,
c28de810-a130-4228-bdcd-6a32f5ee377b,Mapillary,789279740032827,Europe/Berlin,7200.0,night,-2.09,
0262f88c-fade-414e-993e-24eae68f5c8f,Mapillary,1163294194821135,Europe/Berlin,7200.0,day,5.88,
27689f29-ed0a-49c9-a4ca-c261472bc6fc,Mapillary,456327190693718,Europe/Berlin,7200.0,night,-2.12,
f7d7ffb4-e17c-455b-9642-6275446d02a5,Mapillary,1694018888064994,Europe/Berlin,7200.0,day,5.88,
3ede6a8d-1c64-47d0-8625-beb21b92db3f,Mapillary,1658266028269290,Europe/Berlin,7200.0,day,5.89,
d48bcb1e-aa8c-405e-98c0-eb878980a856,Mapillary,801985852125768,Europe/Berlin,7200.0,night,-2.07,
3fbce7f7-3d28-4ab0-9963-51c97efb6f7a,Mapillary,474729918577008,Europe/Berlin,7200.0,day,5.99,
20990b05-50c9-47ce-af67-57d3b6d29170,Mapillary,1227264564906918,Europe/Berlin,7200.0,day,5.88,
c671582b-9880-4d80-94ce-3c419ab9522a,Mapillary,500404845704842,Europe/Berlin,7200.0,night,-2.1,
19e119cd-e4f3-4f42-8db3-b9e68ccbdcf5,Mapillary,1576518749560607,Europe/Berlin,7200.0,day,5.97,
82896e6a-275d-4f55-b75a-777fe3b09001,Mapillary,836678997818528,Europe/Berlin,7200.0,day,5.87,
29e5cfc7-7ca7-4b2e-b91d-4bd4734a87dd,Mapillary,447114614805046,Europe/Berlin,7200.0,day,5.91,
a87f121f-3080-4669-a6b6-ae137fe7566b,Mapillary,1203354684025759,Europe/Berlin,7200.0,night,-2.14,
10296c21-9756-4704-b28e-40f26dc47678,Mapillary,849020737088492,Europe/Berlin,7200.0,day,5.89,
3dbadb7c-91f4-4541-8fa7-344bc077acbc,Mapillary,500079059192725,Europe/Berlin,7200.0,night,-2.09,
73c5db33-74c9-4362-bc83-64eefa26efdd,Mapillary,494462033095129,Europe/Berlin,7200.0,night,,0.08
e7e700e3-6860-459b-87ac-1679c883e7e5,Mapillary,1214204549753068,Europe/Berlin,7200.0,day,5.87,
7a783a12-1c0e-46a6-9921-a6fae49d1d0e,Mapillary,838402304841420,Europe/Berlin,7200.0,day,5.87,
20a04d4d-d103-42bb-9072-96027c932395,Mapillary,2753710558117570,Europe/Berlin,7200.0,day,5.9,
8b7b4d9e-ade6-4fc3-8db1-fd0664b60ef7,Mapillary,1563964730987566,Europe/Berlin,7200.0,night,-2.08,
3533a95c-96d4-458e-afb9-39ad0148e14b,Mapillary,789505163359683,Europe/Berlin,7200.0,night,,0.07
b946b1f6-cbe8-4615-8415-356e78c2a65d,Mapillary,998144745288361,Europe/Berlin,7200.0,night,,0.1
e6e2cf2e-7cf8-47bf-b523-fc4eb7a45100,Mapillary,8156229421077439,Europe/Berlin,7200.0,day,5.89,
9ab2f94a-26fb-444b-aa51-0abe86327325,Mapillary,929100095654458,Europe/Berlin,7200.0,night,-2.12,
1442fc74-85b4-47e9-84fb-4e3a58dbb25e,Mapillary,1164594648083328,Europe/Berlin,7200.0,night,-2.05,
277252c4-665b-4d07-b5b8-100e27179cca,Mapillary,1013745817071047,Europe/Berlin,7200.0,night,-2.09,
e6b159e9-46be-4d10-992f-08dbee66e3eb,Mapillary,1809716626178281,Europe/Berlin,7200.0,day,5.96,
20dcaac5-1b8f-4e72-a98c-96e5cea464dd,Mapillary,998406094859355,Europe/Berlin,7200.0,night,,0.06
e3c16848-a0b9-48f7-b3f4-74f79181182a,Mapillary,1004430794718643,Europe/Berlin,7200.0,night,,0.07
6505af7d-6d93-4044-8693-38a387917c6f,Mapillary,491411803647935,Europe/Berlin,7200.0,night,-2.08,
c70c4541-a3a1-4ad4-88d9-677ca65ea077,Mapillary,1527860331465983,Europe/Berlin,7200.0,night,-2.08,
585e8acf-27a9-4b34-942f-20a73b242cce,Mapillary,1249109419587242,Europe/Berlin,7200.0,night,-2.08,
57f94686-f67e-4155-bbf9-23da1f68361d,Mapillary,841633164694793,Europe/Berlin,7200.0,night,-2.06,
dcd9a64b-8fbb-48a9-be47-14ce627879ea,Mapillary,766538238726117,Europe/Berlin,7200.0,night,-2.15,
1f805754-a012-4743-ac41-211c03aea34c,Mapillary,362954443564819,Europe/Berlin,7200.0,day,5.97,
6c145528-b910-4e82-9c5c-28c46cb4894e,Mapillary,829783329097815,Europe/Berlin,7200.0,day,5.99,
318f7b2a-1075-4b1a-be1f-b10d281f7178,Mapillary,464102913018580,Europe/Berlin,7200.0,night,-2.06,
0519ef87-b95f-4909-b5de-a0b9c73bfc5a,Mapillary,1550595339205471,Europe/Berlin,7200.0,day,5.9,
900b2210-06d0-441b-ada9-0a8f5e801fd4,Mapillary,508601411596380,Europe/Berlin,7200.0,night,,0.11
25635a04-aaf7-4084-bae5-a67ee9bb8adf,Mapillary,463910736562901,Europe/Berlin,7200.0,night,-2.06,
801ce8cd-acd3-44b2-afd6-3815cfa9f78e,Mapillary,7664374543648561,Europe/Berlin,7200.0,day,5.95,
4d8dc718-6d1c-4a3b-adb6-bee38ac002e6,Mapillary,843252570564768,Europe/Berlin,7200.0,night,,0.05
3fb7ab6b-fb97-45e6-bf18-80d54c9083c6,Mapillary,1411993716128904,Europe/Berlin,7200.0,night,,0.09
0c4d8fdd-aa92-4a8b-8d6f-574947a47301,Mapillary,1583002635761034,Europe/Berlin,7200.0,night,-2.1,
e7ebca51-1073-4ee7-b179-ed5db75aebf3,Mapillary,452254391033137,Europe/Berlin,7200.0,night,-2.07,
43c35ba4-f16e-445c-88d9-9c7c7f67e00f,Mapillary,963924808843099,Europe/Berlin,7200.0,night,-2.15,
d61b86fa-7dcd-4f5b-97f9-fa7754957f59,Mapillary,836364441725429,Europe/Berlin,7200.0,day,5.98,
bef3c9b7-d3c0-40bb-b71d-a156a4955c5e,Mapillary,26137831269194171,Europe/Berlin,7200.0,night,-2.11,
99063bc0-9afd-41be-a50c-3c8ed94d0ec8,Mapillary,993692518924668,Europe/Berlin,7200.0,night,-2.05,
205d987d-16e8-42e1-9004-4f5f72ea7a87,Mapillary,1200045527686510,Europe/Berlin,7200.0,night,-2.1,
e66b19d0-bfe2-435b-9741-8d170cf7e214,Mapillary,443094918515443,Europe/Berlin,7200.0,day,5.85,
6e6d55a5-f4f8-4144-81a5-1e6de162df08,Mapillary,826225612804359,Europe/Berlin,7200.0,night,-2.08,
61ecde60-82a9-4cd5-86a3-6c6814bb69fa,Mapillary,911474507657870,Europe/Berlin,7200.0,day,5.98,
e3d7fa58-c7e4-4160-bfc7-89bd2ed019af,Mapillary,831376085264975,Europe/Berlin,7200.0,night,-2.07,
3bd75cfa-6bb3-4469-a23e-4ae2bbb04f93,Mapillary,2168055306902815,Europe/Berlin,7200.0,day,5.86,
2d101eda-eacc-4a08-a8e6-328943171f27,Mapillary,797813508804497,Europe/Berlin,7200.0,night,-2.12,
1a0691d7-665e-4392-bbda-6415f318d372,Mapillary,1447798262535941,Europe/Berlin,7200.0,night,-2.11,
bb3f7b84-a4bf-4357-91da-4fa426ae8c68,Mapillary,769243825377111,Europe/Berlin,7200.0,day,5.88,
32390253-9f6a-4a5c-8424-8b9f75fa41b1,Mapillary,785831053664630,Europe/Berlin,7200.0,day,5.96,
cd858bfd-ac10-49d0-a1dc-94ce1e751491,Mapillary,1422004711833160,Europe/Berlin,7200.0,night,-2.09,
f1752ba3-9cd3-4f88-848b-2bf0de9439d4,Mapillary,1659914368104659,Europe/Berlin,7200.0,night,-2.1,
e2fad513-4369-4b8c-8f50-ce0bb1a0e373,Mapillary,338436505977372,Europe/Berlin,7200.0,night,-2.12,
6c616c78-ad54-4bed-b0d7-6c20e3b54d1e,Mapillary,1036249121284560,Europe/Berlin,7200.0,night,,0.04
f8e60c23-9b2c-4a20-b3c5-21e9267e790a,Mapillary,1070744371143000,Europe/Berlin,7200.0,night,-2.14,
5cbfcddd-2f3f-4613-b5d0-7c465d39575a,Mapillary,424559850447326,Europe/Berlin,7200.0,day,5.99,
64e34670-cf9c-4110-9eb5-2d77106d99cd,Mapillary,1031684138520287,Europe/Berlin,7200.0,day,5.97,
9b2b5cc1-883e-4801-9e75-ede0568c906f,Mapillary,3876043255958621,Europe/Berlin,7200.0,night,-2.1,
2c2b2f04-e848-483c-9127-7b34b6ed1646,Mapillary,1638309476983228,Europe/Berlin,7200.0,night,-2.12,
c61bfff7-f880-4321-9ef0-481af3d40dbd,Mapillary,3678035779112208,Europe/Berlin,7200.0,day,5.97,
f244563f-7c2d-41d4-91b1-9c4f0fcc96eb,Mapillary,561465046373839,Europe/Berlin,7200.0,day,5.89,
ce98d44d-9337-4f55-b425-494b4611aac3,Mapillary,332692329880958,Europe/Berlin,7200.0,day,5.97,
