uuid,source,orig_id,kv_shotDate,kv_cameraParameters,kv_qualityDetails,kv_qualityLevel,kv_qualityStatus,kv_autoImgProcessingResult,kv_autoImgProcessingStatus,kv_dateAdded,kv_dateProcessed,kv_distance,kv_fieldOfView,kv_filepath,kv_filepathLTh,kv_filepathProc,kv_filepathTh,kv_fileurl,kv_fileurlLTh,kv_fileurlProc,kv_fileurlTh,kv_from,kv_gpsAccuracy,kv_hasObd,kv_headers,kv_imagePartProjection,kv_isUnwrapped,kv_isWrapped,kv_matchLat,kv_matchLng,kv_matchSegmentId,kv_name,kv_orgCode,kv_projectionYaw,kv_rawDataId,kv_status,kv_storage,kv_to,kv_unwrapVersion,kv_videoId,kv_videoIndex,kv_visibility,kv_wayId,kv_wrapVersion,kv_address,kv_countryCode,kv_deviceName,kv_distanceSeq,kv_sequenceType,kv_user
b6ff5e08-ee6d-4d15-aaba-fddf0d845452,KartaView,1994435177,2024-06-09 09:11:51,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:25,2024-06-23 08:40:26,,,2024/6/23/{{sizeprefix}}/9073001_b550e_6677df784e657.jpg,2024/6/23/lth/9073001_b550e_6677df784e657.jpg,2024/6/23/proc/9073001_b550e_6677df784e657.jpg,2024/6/23/th/9073001_b550e_6677df784e657.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_b550e_6677df784e657.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_b550e_6677df784e657.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_b550e_6677df784e657.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_b550e_6677df784e657.jpg,1568339264.0,,0.0,,NONE,0.0,0.0,48.76903533935547,9.162704467773438,,9073001_b550e_6677df784e657.jpg,CMNT,0.0,,active,storage13,2081937418.0,0.0,,,public,303490382.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
cbe01574-c449-41cd-adbf-7f0baafdc13e,KartaView,1994435209,2024-06-09 09:11:53,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:27,2024-06-23 08:40:28,,,2024/6/23/{{sizeprefix}}/9073001_2228b_6677df7a57fa5.jpg,2024/6/23/lth/9073001_2228b_6677df7a57fa5.jpg,2024/6/23/proc/9073001_2228b_6677df7a57fa5.jpg,2024/6/23/th/9073001_2228b_6677df7a57fa5.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_2228b_6677df7a57fa5.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_2228b_6677df7a57fa5.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_2228b_6677df7a57fa5.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_2228b_6677df7a57fa5.jpg,1568339264.0,,0.0,,NONE,0.0,0.0,48.76912307739258,9.162711143493652,,9073001_2228b_6677df7a57fa5.jpg,CMNT,0.0,,active,storage13,2081937418.0,0.0,,,public,303490382.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
86b8282a-0043-44a8-b446-c92ca77f0605,KartaView,1994435225,2024-06-09 09:11:52,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:27,2024-06-23 08:40:29,,,2024/6/23/{{sizeprefix}}/9073001_6984e_6677df7b0616b.jpg,2024/6/23/lth/9073001_6984e_6677df7b0616b.jpg,2024/6/23/proc/9073001_6984e_6677df7b0616b.jpg,2024/6/23/th/9073001_6984e_6677df7b0616b.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_6984e_6677df7b0616b.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_6984e_6677df7b0616b.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_6984e_6677df7b0616b.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_6984e_6677df7b0616b.jpg,1568339264.0,,0.0,,NONE,0.0,0.0,48.769081115722656,9.162717819213867,,9073001_6984e_6677df7b0616b.jpg,CMNT,0.0,,active,storage13,2081937418.0,0.0,,,public,303490382.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
17a01252-95dd-4bb9-911e-6b4116627281,KartaView,1994435257,2024-06-09 09:11:57,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:29,2024-06-23 08:40:30,,,2024/6/23/{{sizeprefix}}/9073001_c767e_6677df7c4111e.jpg,2024/6/23/lth/9073001_c767e_6677df7c4111e.jpg,2024/6/23/proc/9073001_c767e_6677df7c4111e.jpg,2024/6/23/th/9073001_c767e_6677df7c4111e.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_c767e_6677df7c4111e.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_c767e_6677df7c4111e.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_c767e_6677df7c4111e.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_c767e_6677df7c4111e.jpg,645216.0,,0.0,,NONE,0.0,0.0,48.76929473876953,9.162747383117676,,9073001_c767e_6677df7c4111e.jpg,CMNT,0.0,,active,storage13,5866483109.0,0.0,,,public,93853463.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
7a190f31-31ea-4138-93c9-c37287a5795b,KartaView,1994435273,2024-06-09 09:11:56,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:30,2024-06-23 08:40:31,,,2024/6/23/{{sizeprefix}}/9073001_82870_6677df7d26bcc.jpg,2024/6/23/lth/9073001_82870_6677df7d26bcc.jpg,2024/6/23/proc/9073001_82870_6677df7d26bcc.jpg,2024/6/23/th/9073001_82870_6677df7d26bcc.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_82870_6677df7d26bcc.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_82870_6677df7d26bcc.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_82870_6677df7d26bcc.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_82870_6677df7d26bcc.jpg,645216.0,,0.0,,NONE,0.0,0.0,48.76925277709961,9.162776947021484,,9073001_82870_6677df7d26bcc.jpg,CMNT,0.0,,active,storage13,5866483109.0,0.0,,,public,93853463.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
85536ba2-4b8e-4965-ae3c-7f6dcfa44af9,KartaView,1994435289,2024-06-09 09:11:54,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:30,2024-06-23 08:40:31,,,2024/6/23/{{sizeprefix}}/9073001_77782_6677df7d577c8.jpg,2024/6/23/lth/9073001_77782_6677df7d577c8.jpg,2024/6/23/proc/9073001_77782_6677df7d577c8.jpg,2024/6/23/th/9073001_77782_6677df7d577c8.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_77782_6677df7d577c8.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_77782_6677df7d577c8.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_77782_6677df7d577c8.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_77782_6677df7d577c8.jpg,1568339264.0,,0.0,,NONE,0.0,0.0,48.7691535949707,9.162704467773438,,9073001_77782_6677df7d577c8.jpg,CMNT,0.0,,active,storage13,2081937418.0,0.0,,,public,303490382.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
4332d7aa-a928-434c-8518-351fc3a9c105,KartaView,1994435305,2024-06-09 09:11:59,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:31,2024-06-23 08:40:32,,,2024/6/23/{{sizeprefix}}/9073001_edfa3_6677df7e3c773.jpg,2024/6/23/lth/9073001_edfa3_6677df7e3c773.jpg,2024/6/23/proc/9073001_edfa3_6677df7e3c773.jpg,2024/6/23/th/9073001_edfa3_6677df7e3c773.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_edfa3_6677df7e3c773.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_edfa3_6677df7e3c773.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_edfa3_6677df7e3c773.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_edfa3_6677df7e3c773.jpg,5866483109.0,,0.0,,NONE,0.0,0.0,48.76938629150391,9.16268253326416,,9073001_edfa3_6677df7e3c773.jpg,CMNT,0.0,,active,storage13,5849912276.0,0.0,,,public,620976420.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
3b08469e-d0d4-4c85-b7c2-2593c80b6b18,KartaView,1994435353,2024-06-09 09:11:49,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:35,2024-06-23 08:40:35,,,2024/6/23/{{sizeprefix}}/9073001_1a9ee_6677df8217e25.jpg,2024/6/23/lth/9073001_1a9ee_6677df8217e25.jpg,2024/6/23/proc/9073001_1a9ee_6677df8217e25.jpg,2024/6/23/th/9073001_1a9ee_6677df8217e25.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_1a9ee_6677df8217e25.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_1a9ee_6677df8217e25.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_1a9ee_6677df8217e25.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_1a9ee_6677df8217e25.jpg,1568339264.0,,0.0,,NONE,0.0,0.0,48.76892852783203,9.162626266479492,,9073001_1a9ee_6677df8217e25.jpg,CMNT,0.0,,active,storage13,2081937418.0,0.0,,,public,303490382.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
54238c67-59e0-47ff-a772-53902829e908,KartaView,1994435385,2024-06-09 09:11:50,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:36,2024-06-23 08:40:37,,,2024/6/23/{{sizeprefix}}/9073001_efa67_6677df831aa9f.jpg,2024/6/23/lth/9073001_efa67_6677df831aa9f.jpg,2024/6/23/proc/9073001_efa67_6677df831aa9f.jpg,2024/6/23/th/9073001_efa67_6677df831aa9f.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_efa67_6677df831aa9f.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_efa67_6677df831aa9f.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_efa67_6677df831aa9f.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_efa67_6677df831aa9f.jpg,1568339264.0,,0.0,,NONE,0.0,0.0,48.768985748291016,9.16266918182373,,9073001_efa67_6677df831aa9f.jpg,CMNT,0.0,,active,storage13,2081937418.0,0.0,,,public,303490382.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
4616c9dd-61b3-48c0-885b-03b2c1e7393d,KartaView,1994435401,2024-06-09 09:11:58,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:36,2024-06-23 08:40:37,,,2024/6/23/{{sizeprefix}}/9073001_373d0_6677df839bf06.jpg,2024/6/23/lth/9073001_373d0_6677df839bf06.jpg,2024/6/23/proc/9073001_373d0_6677df839bf06.jpg,2024/6/23/th/9073001_373d0_6677df839bf06.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_373d0_6677df839bf06.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_373d0_6677df839bf06.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_373d0_6677df839bf06.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_373d0_6677df839bf06.jpg,5866483109.0,,0.0,,NONE,0.0,0.0,48.769336700439446,9.162715911865234,,9073001_373d0_6677df839bf06.jpg,CMNT,0.0,,active,storage13,5849912276.0,0.0,,,public,620976420.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
cc775d66-2c72-491e-90a0-485a74e0d609,KartaView,1994435417,2024-06-09 09:12:00,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:36,2024-06-23 08:40:38,,,2024/6/23/{{sizeprefix}}/9073001_f4e68_6677df84017dc.jpg,2024/6/23/lth/9073001_f4e68_6677df84017dc.jpg,2024/6/23/proc/9073001_f4e68_6677df84017dc.jpg,2024/6/23/th/9073001_f4e68_6677df84017dc.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_f4e68_6677df84017dc.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_f4e68_6677df84017dc.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_f4e68_6677df84017dc.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_f4e68_6677df84017dc.jpg,5866483109.0,,0.0,,NONE,0.0,0.0,48.76943588256836,9.16264820098877,,9073001_f4e68_6677df84017dc.jpg,CMNT,0.0,,active,storage13,5849912276.0,0.0,,,public,620976420.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
e3b04f4b-0502-433c-9692-b93b0e702d70,KartaView,1994435449,2024-06-09 09:11:55,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:37,2024-06-23 08:40:38,,,2024/6/23/{{sizeprefix}}/9073001_e16d9_6677df842f935.jpg,2024/6/23/lth/9073001_e16d9_6677df842f935.jpg,2024/6/23/proc/9073001_e16d9_6677df842f935.jpg,2024/6/23/th/9073001_e16d9_6677df842f935.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_e16d9_6677df842f935.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_e16d9_6677df842f935.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_e16d9_6677df842f935.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_e16d9_6677df842f935.jpg,1568339264.0,,0.0,,NONE,0.0,0.0,48.76918029785156,9.162689208984377,,9073001_e16d9_6677df842f935.jpg,CMNT,0.0,,active,storage13,2081937418.0,0.0,,,public,303490382.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
006519dc-c58e-436d-a50f-be9d120e817f,KartaView,1994435465,2024-06-09 09:12:01,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:37,2024-06-23 08:40:39,,,2024/6/23/{{sizeprefix}}/9073001_c4eec_6677df84e9632.jpg,2024/6/23/lth/9073001_c4eec_6677df84e9632.jpg,2024/6/23/proc/9073001_c4eec_6677df84e9632.jpg,2024/6/23/th/9073001_c4eec_6677df84e9632.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_c4eec_6677df84e9632.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_c4eec_6677df84e9632.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_c4eec_6677df84e9632.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_c4eec_6677df84e9632.jpg,5866483109.0,,0.0,,NONE,0.0,0.0,48.769493103027344,9.16260814666748,,9073001_c4eec_6677df84e9632.jpg,CMNT,0.0,,active,storage13,5849912276.0,0.0,,,public,620976420.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
f88de31c-9a59-47fb-be91-3c168970228b,KartaView,1994435705,2024-06-09 09:12:24,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:51,2024-06-23 08:40:51,,,2024/6/23/{{sizeprefix}}/9073001_30381_6677df91dc8d6.jpg,2024/6/23/lth/9073001_30381_6677df91dc8d6.jpg,2024/6/23/proc/9073001_30381_6677df91dc8d6.jpg,2024/6/23/th/9073001_30381_6677df91dc8d6.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_30381_6677df91dc8d6.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_30381_6677df91dc8d6.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_30381_6677df91dc8d6.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_30381_6677df91dc8d6.jpg,7159942.0,,0.0,,NONE,0.0,0.0,48.77038192749024,9.16265869140625,,9073001_30381_6677df91dc8d6.jpg,CMNT,0.0,,active,storage13,645215.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
cd16f51b-2fc2-45c6-917f-1e8df52dcbb4,KartaView,1994435721,2024-06-09 09:12:26,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:51,2024-06-23 08:40:52,,,2024/6/23/{{sizeprefix}}/9073001_71467_6677df92a44c0.jpg,2024/6/23/lth/9073001_71467_6677df92a44c0.jpg,2024/6/23/proc/9073001_71467_6677df92a44c0.jpg,2024/6/23/th/9073001_71467_6677df92a44c0.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_71467_6677df92a44c0.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_71467_6677df92a44c0.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_71467_6677df92a44c0.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_71467_6677df92a44c0.jpg,7159942.0,,0.0,,NONE,0.0,0.0,48.77042770385742,9.162797927856444,,9073001_71467_6677df92a44c0.jpg,CMNT,0.0,,active,storage13,645215.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
bde04cd0-3acd-43fd-a174-315d7f8defbc,KartaView,1994435769,2024-06-09 09:12:28,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:53,2024-06-23 08:40:55,,,2024/6/23/{{sizeprefix}}/9073001_16019_6677df94acc0d.jpg,2024/6/23/lth/9073001_16019_6677df94acc0d.jpg,2024/6/23/proc/9073001_16019_6677df94acc0d.jpg,2024/6/23/th/9073001_16019_6677df94acc0d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_16019_6677df94acc0d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_16019_6677df94acc0d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_16019_6677df94acc0d.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_16019_6677df94acc0d.jpg,7159942.0,,0.0,,NONE,0.0,0.0,48.770469665527344,9.162936210632324,,9073001_16019_6677df94acc0d.jpg,CMNT,0.0,,active,storage13,645215.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
3a01ba3c-4446-4f69-9fd6-3468c9d1eb6e,KartaView,1994435785,2024-06-09 09:12:29,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:53,2024-06-23 08:40:54,,,2024/6/23/{{sizeprefix}}/9073001_99eea_6677df94db518.jpg,2024/6/23/lth/9073001_99eea_6677df94db518.jpg,2024/6/23/proc/9073001_99eea_6677df94db518.jpg,2024/6/23/th/9073001_99eea_6677df94db518.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_99eea_6677df94db518.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_99eea_6677df94db518.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_99eea_6677df94db518.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_99eea_6677df94db518.jpg,7159942.0,,0.0,,NONE,0.0,0.0,48.77049255371095,9.163006782531738,,9073001_99eea_6677df94db518.jpg,CMNT,0.0,,active,storage13,645215.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
9a978e5a-59ce-429e-b169-e541501f9e4e,KartaView,1994435817,2024-06-09 09:12:30,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:55,2024-06-23 08:40:56,,,2024/6/23/{{sizeprefix}}/9073001_9824e_6677df963425b.jpg,2024/6/23/lth/9073001_9824e_6677df963425b.jpg,2024/6/23/proc/9073001_9824e_6677df963425b.jpg,2024/6/23/th/9073001_9824e_6677df963425b.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_9824e_6677df963425b.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_9824e_6677df963425b.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_9824e_6677df963425b.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_9824e_6677df963425b.jpg,7159942.0,,0.0,,NONE,0.0,0.0,48.77051544189453,9.163077354431152,,9073001_9824e_6677df963425b.jpg,CMNT,0.0,,active,storage13,645215.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
34cef568-1f90-4656-bc3f-11723b033246,KartaView,1994435833,2024-06-09 09:12:33,"{'fLen': 3.8, 'aperture': 0, 'hFoV': 125, 'vFoV': 94}",,1.0,NEW,BLURRED,FINISHED,2024-06-23 08:40:56,2024-06-23 08:40:57,,,2024/6/23/{{sizeprefix}}/9073001_8f326_6677df97627ee.jpg,2024/6/23/lth/9073001_8f326_6677df97627ee.jpg,2024/6/23/proc/9073001_8f326_6677df97627ee.jpg,2024/6/23/th/9073001_8f326_6677df97627ee.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/{{sizeprefix}}/9073001_8f326_6677df97627ee.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/lth/9073001_8f326_6677df97627ee.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/proc/9073001_8f326_6677df97627ee.jpg,https://storage13.openstreetcam.org/files/photo/2024/6/23/th/9073001_8f326_6677df97627ee.jpg,646999.0,,0.0,,NONE,0.0,0.0,48.77058029174805,9.163291931152344,,9073001_8f326_6677df97627ee.jpg,CMNT,0.0,,active,storage13,7159942.0,0.0,,,public,52120864.0,0.0,"Österfeldstraße 3, 70563 Stuttgart, Germany",DE,HERO5 Black,68.3,,"{'id': '15617', 'username': 'madflex', 'fullName': 'Madflex', 'category': 'REGULAR', 'driverType': 'DEDICATED'}"
