id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
839476324775288,321.7546418,1,spherical,2.757105467841,37.710344874086,"[1.5470342342179, -0.52831968028624, 0.5074798220641]",1,3840,988066229627400.0,0,7680,none,none,Point,"[9.1720729839082, 48.775379146478]",807660618063220,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An-ARfskU1HF4fYI2INFSWdxTsYaPkKi4BlATD5DSHVtsXTq0oLCBZbysSobgAqQzLz7gFET8-VTG98tFY9M1k09u3Z9LQUAZgPS70gw1Qf8F0ABbbbLJm4U9q1EyPiSm_0?ccb=10-5&oh=00_AYBbUYLH1slOI9bEc6MHVDIks0t6dJ5dzqa9NkrOuNNhug&oe=66BDE43F&_nc_sid=5e042c,988066229627404,ZXStreetview,104948002204624
