id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,sfm_cluster.url,creator.username,creator.id
383499754231620,24.825303474441,1.0009318513351,"[0.39798775934402, -0.0048982823869333, 0.0017161682525501]",perspective,2.2032659798861,349.28570218069,"[1.4532653415729, 0.17790275028926, -0.10623081049801]",1,3024,925391311,0,4032,Apple,iPhone,Point,"[103.8144399897, 1.311630784209]",442192565333380,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An9xkkNXa-jGa1rck2WNNCgUADYzWKGTh-y3xCvyG-Li1tF_fKpoQIq_6Rr_e8AW9cAn7cIX3RR_p0xdYIw3UKksVbWg4yIDaQWyXwg2QLq6X9BnFxh2jwUbhppRA1QPhz0?ccb=10-5&oh=00_AYD9RaM5g2sKLiBUpltoxFrVEJLC7HIHsh7CS6p7dKucmg&oe=66BDC682&_nc_sid=5e042c,1197800191225133,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_IsxJcUF4vyX3KYo_QOBX8opFnidQkk3E3oNgL14yrECa2Gv4VMEKg7yBAq_9mFj_5UMX6WaT7qoAr0SV8R0buO8CVZxzJorYlzapw25oe4VdHY4AJ7Qqw_q0be2GOrhirGrpWnmQLVg?ccb=10-5&oh=00_AYBDZdzev4Nd4h7wym0Q4GPmcCatGLqfRlVRFh0sKc0whQ&oe=66BDE60D&_nc_sid=fbd883,filipb,105705978529028
