id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
993586225416497,322.79133,1,spherical,3.2421280508861,11.707817249874,"[1.5574379469233, -0.1564766246193, 0.1640976775659]",1,3840,986187579755990.0,0,7680,none,none,Point,"[9.1746028065039, 48.772632497067]",3144809342321268,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An96X3vu-vvs153c2qD0rGvzg1NvD1h1zSWpb1JEAe28Z86SA8-42n4pgAdBAJqI9Q7kMnU3gH8ZLS3MV2Jhc-MAgDgrDXfVDMCo5q0_sQhrr9T-bxvaCrGsh7MEVUtmwEnT?ccb=10-5&oh=00_AYCFFzkKlJX4qtTE376JEzSvPHT8FE4zf1JcQ5msRN8ySA&oe=66BDDFC5&_nc_sid=5e042c,986187579755990,ZXStreetview,104948002204624
