id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
1002949081621359,321.32357373333,1,spherical,2.5999766970053,39.291422926294,"[1.5358541833436, -0.54943718362301, 0.52868677626522]",1,3840,988066229627400.0,0,7680,none,none,Point,"[9.1722731739364, 48.775555795281]",452110950963027,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An8bVH85mAKPwVcEnF-HoVGnrluTOxGnUPAJcXNJH8xZYyoE-u7mmesbUg-POjhYGbyMrt6KhFvaYdfE_1tbkXHplpjjr5VLFnLR5SQqEI1jfOv3Y3_-RsaGLUKDsETKPO4?ccb=10-5&oh=00_AYDYQMKKM7DGWun9K-4qN5KTdgdBNPstjXW2L79yg5Cikg&oe=66BDDABA&_nc_sid=5e042c,988066229627404,ZXStreetview,104948002204624
