id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
1495085648557466,320.00681733333,1,spherical,1.0959703931585,315.34165743128,"[1.4839204793781, 0.60970005617535, -0.60901716956548]",1,3840,988066229627400.0,0,7680,none,none,Point,"[9.172284368444, 48.774748808479]",26939826925616960,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An9j5OT1uxjVLQKh6_dFJeMhzWTuBmboQbXSYCnmwQO0nrF6882nM7XppJ3YMJJ7OYh5B1qUePnm7uZoq_EIhEICJ6KXiUMmc41gkhNDddf1lPD4IfajKtcLI6AMjcJ-RESmCw?ccb=10-5&oh=00_AYD9e2iFT1RXOE1TezVBPpyksPHlSm2TUnsGfPqmswLucw&oe=66BDD313&_nc_sid=5e042c,988066229627404,ZXStreetview,104948002204624
