id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,sfm_cluster.id,creator.username,creator.id
422169960801640,27.024105376564,1,"[0.85, 0, 0]",perspective,1.9999999990687,142.84649556159,"[0.62129571507834, -1.8486237694268, 1.8486237694268]",1,3024,275560252244880.0,0,4032,Apple,iPhone,Point,"[103.81598081748, 1.3176168540238]",275560252244884,filipb,105705978529028
