id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,sfm_cluster.id,creator.username,creator.id
1527819687814582,22.599311474711,1,"[0.85, 0, 0]",perspective,1.9999999990687,320.77104387228,"[1.5035660684973, 0.53582394272048, -0.53582394272048]",1,3024,815017450600950.0,0,4032,Apple,iPhone,Point,"[103.80416104383, 1.3132084569754]",815017450600949,filipb,105705978529028
