id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,sfm_cluster.id,creator.username,creator.id
2172679006426666,21.652777230367,1,"[0.85, 0, 0]",perspective,1.9999999981374,137.55408744744,"[0.69478728848619, -1.7891420628595, 1.7891420628595]",1,3024,3671643766431200.0,0,4032,Apple,iPhone,Point,"[103.81692657855, 1.316406995947]",3671643766431188,filipb,105705978529028
