id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
1550616632198868,319.41577713333,1,spherical,1.6556743914261,27.182267535577,"[1.5369302160523, -0.37235751752214, 0.37141974701906]",1,3840,1569749970423300.0,0,7680,none,none,Point,"[9.1695784185216, 48.766370870248]",1117859609281616,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An8eE0aObTZIXGJcXsXd9cSM5xHTufvxOlTWZfBJ1RlQFLCK2gZ_s46_OoxnJCsGsWGqYlmu2ksGjZ1mz-mon0-OdY6qU-7LfoMq79xTgRnJcvGW5W0NwyDzx4qBlWlNSVMl?ccb=10-5&oh=00_AYDoT6MbRVxZAKwuHUD1tbP-U5JSE-y9j0Ygq-TahtmkDw&oe=66BDEC3C&_nc_sid=5e042c,1569749970423260,ZXStreetview,104948002204624
