id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,sfm_cluster.id,creator.username,creator.id
1596340854554019,19.427190681919,1,"[0.85, 0, 0]",perspective,2,4.4045844936841,"[1.5699529664778, -0.060374411676384, 0.060374411676384]",1,3024,853098546665500.0,0,4032,Apple,iPhone,Point,"[103.8044763924, 1.3141608267416]",853098546665501,filipb,105705978529028
