id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
485931857453424,336.573,1,"[0.49783338794688, -0.21467307224114, 0.036547379927739]",perspective,10.245113549754,331.5755120256,"[1.5596760108367, 0.40220661978863, -0.37833721422685]",1,3000,1022634162604200.0,0,4000,GoPro,HERO5 Black,Point,"[9.1670022864748, 48.775473477923]",828510695883778,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An_PGGdV46bqTktMPPZowdCjP-1EqFCIi_5H-1-CkSYyUGzZ6Q1AYLCYapmr8FiEZ6Pg3Prduj8Q_6TK5xn50H262RSwjlb1sgrQgw5MQ5fNOtmTY6P922oF8wtgpPSYzdU?ccb=10-5&oh=00_AYC3rmi7cOzyAbu_3g841QfXFlEV9lzejC0BOCGh0EZMUw&oe=66BDE2EF&_nc_sid=5e042c,1022634162604193,mfa,102609045317136
