id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,sfm_cluster.id,creator.username,creator.id
3535743030071046,30.537591105007,1,"[0.85, 0, 0]",perspective,2.0000000018626,108.20535819211,"[1.0417766538909, -1.4392996867702, 1.4392996867702]",1,3024,435203062804440.0,0,4032,Apple,iPhone,Point,"[103.81674102616, 1.3169477392577]",435203062804445,filipb,105705978529028
