id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,sfm_cluster.url,creator.username,creator.id
473730508381604,32.887930505909,0.99473035883432,"[0.40056950249219, -0.002149192019436, 0.00078578037290181]",perspective,2.1611658055335,155.55694272278,"[0.41329711943094, -1.9332574846587, 2.025148328025]",1,3024,509169792,0,4032,Apple,iPhone,Point,"[103.81433084725, 1.3126237616477]",458743346786942,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An8WiBvSN0TXpN5khgg9vYMvT2KoYVM9MeS5OM529SQZzt5xg-XFY60iijwjZwFAQCoL_S1R5kGDRCHtf1HJtNH-MRJXNOI53jtpqtqHj-LfP5NUjWFsTg-vDKW6fjSEf00?ccb=10-5&oh=00_AYDX5YtssvoQFXuic26muZhBJYIeoXBNVclqxPjBhEk_0w&oe=66BDF48E&_nc_sid=5e042c,3688410074761402,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9AVBQIh5IkPp6rjqD5B5b2rFuSX11LQQ4_yD8ySEO2UrqNGnzCVGE1gbXG3CckOEV5LLf90RuUryuCrCtTg9LoH10RwAmOB8JiG7OpyOBhRmHMF9JvVk2dBXl9RXmbgTBi4GIPy7ulSQ?ccb=10-5&oh=00_AYANm-0ztf_0FE3wEY6RKB6nAcA1dzgKOpvtoOlOGYTrjg&oe=66BDEC1A&_nc_sid=fbd883,filipb,105705978529028
