id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
478405308109029,282.57211994939,1,"[0.41827381151087, 0.0099395849338274, -0.0026848459205685]",perspective,5.097010333091,153.55549233625,"[0.44573667134079, -1.960149883365, 1.9581616997292]",1,3024,1160628541656900.0,0,4032,Apple,iPhone 13 Mini,Point,"[9.169531652857, 48.769993657937]",488903410286885,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An89SAGFIXBZNiLyABoFEqqtcWitm5nWa9k-he1V4E2qmHX3hq7LZxIDb63cdKQSMKoE-lEnNnt90HUuVvgkpMUz1wZ7_49O8RWfi93E5SZVu9ON4oiF04pj58j7TyTNRa4?ccb=10-5&oh=00_AYAXhc51RLVDjamdG4GkAqCnwMh-2m5U-RxKdbAoQTTCZQ&oe=66BDDD6D&_nc_sid=5e042c,1160628541656852,tobi7524,968317788412627
