id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
1005900204593259,312.76011916667,1,spherical,3.202574910596,29.285844548886,"[1.5296027119209, -0.40167868708728, 0.39919479051091]",1,3840,1018738539272800.0,0,7680,none,none,Point,"[9.1718871802544, 48.769258252814]",1525154564754858,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An9xVqI2QUay1n01it8P9Npo5qBlf69ODlqp47RI0pMw_jcIu7kZ-95w-SYy3axwZlVnX0xAtVahl4jE2nDzyX7GT4kgWpFYrpxk2dkRh1_vxemP2PPqEyisvA3qzN6bnXTq?ccb=10-5&oh=00_AYDEYmjckWndYdxPESZqrIRh5of_mNINbxlwr9rfq9wMPg&oe=66BDC990&_nc_sid=5e042c,1018738539272846,ZXStreetview,104948002204624
