id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
855562776449987,282.79301968403,1,"[0.41171082975226, 0.0022740393876939, -0.0014665332009194]",perspective,5.5800266647711,148.76094195698,"[0.83893043481607, -1.9481083592164, 2.0479950670036]",1,3024,680444067598420.0,0,4032,Apple,iPhone 13 Mini,Point,"[9.1663181402002, 48.774247348732]",1011534293718634,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An-7PN9v5epEInhqFE69Pv1tAx3p3NvV29yLFheqKxbe5Z-_HvS5d3aYjtp0qvmfQRGuXS-hSkvA7xPM8K9RDU2tnnc_QhSbVHIUJiA8dZeOf5ZApuGazUcsL7CNjotwe-up?ccb=10-5&oh=00_AYC2DL1BHVegs_r7cWwRdBk4hIbOEvZGmxOGC3Hqed-Xew&oe=66BDD1BC&_nc_sid=5e042c,680444067598418,tobi7524,968317788412627
