id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
844975607571283,318.31371706667,1,spherical,3.2694292608649,31.943320649886,"[1.5155527757037, -0.43640183742439, 0.43595298239237]",1,3840,6378155729136200.0,0,7680,none,none,Point,"[9.168913277822, 48.765530493448]",493642836490810,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An8s6XG1UouKmm6fuIAxd69ByJUOUWAW8uotdJIEVoJYjH3hMWsSl6AtE6h-zNPQbgorUdMxxF0g-KHuEqaT09Ef7ZkLpLQLFKrpX7UhyrYg1EkTZSHlr-qql2hg2PIxyik?ccb=10-5&oh=00_AYBPGsT1Zq-z3FrqCUXh0eEOkTSwgYLjdsTeD4qWhB1PNw&oe=66BDD826&_nc_sid=5e042c,6378155729136239,ZXStreetview,104948002204624
