id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
1419127005466124,311.22716853333,1,spherical,3.0793198300526,35.460353674912,"[1.5183168082016, -0.48629522077004, 0.48336754063439]",1,3840,469224655826970.0,0,7680,none,none,Point,"[9.1735891694452, 48.771169947828]",830108569067730,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An_aDElsL_MDkzycjIEzuJ2zlLSO8k0RWwk2cYOYbrkha3QD7kkRcwuF-nLOvYOPQPA2FKeeBjJ6nE-Dt8qV7LJvpZZVmHW0yHHZWgoEk_zj8Es8kbPzKhHYk4K7ZUrFuWs?ccb=10-5&oh=00_AYC3DGhIpcNpVMtX-jiAfPfLiBbS4xxVIW11T1u17wyo-w&oe=66BDF575&_nc_sid=5e042c,469224655826973,ZXStreetview,104948002204624
