id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
846943653559331,274.49011264276,1,"[0.41123189953496, -0.00075434731237277, -0.0003312022017194]",perspective,-3.1158970473334,167.78433866498,"[0.20284637558289, -2.146872400772, 2.0525394630218]",1,3024,1266816281390500.0,0,4032,Apple,iPhone 13 Mini,Point,"[9.1670741760297, 48.773192503437]",3859794857680258,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An-W5xzF5zfgGH0-7PSkIit_Iygc-kED6IlBL1TOcqrRH1H3HSU7DtZ9_y82LYRbiPJaT304FahwFstrurAqw-CldiLYJOpCqOy55HOCgkoE4k7Kdqudjl06pjJGWKEbjBW_?ccb=10-5&oh=00_AYAv-5HtSdeivqqctf8n5urAXt06x_8JprxTPsE2H4IWyw&oe=66BDD747&_nc_sid=5e042c,1266816281390461,tobi7524,968317788412627
