id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
851968176263501,274.39319582656,1,"[0.41123189953496, -0.00075434731237277, -0.0003312022017194]",perspective,-3.0829981761053,153.85444652554,"[0.48129445171165, -1.9893908294191, 1.962970896601]",1,3024,1266816281390500.0,0,4032,Apple,iPhone 13 Mini,Point,"[9.1670851116319, 48.77318068817]",439857225633046,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An8gRp1pUyhso0vJRruFMJYz_d-_a0x9SDVE_LvWO3ZhbfDFavNH4aXFlRDKyp5Wtd8uSe1aHZPO6vb53xKClW543vtuZMhOSupCrjZVzMLV6Sa620FS2dL7RgML07GYsjk?ccb=10-5&oh=00_AYAeX47bJYOcHxb8unaO1--wuhcEAw5ydgpBfFeife0xDg&oe=66BDC1F2&_nc_sid=5e042c,1266816281390461,tobi7524,968317788412627
