id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
477108705008563,336.823,1,"[0.49783338794688, -0.21467307224114, 0.036547379927739]",perspective,-15.007877306081,329.68671727543,"[1.535527035369, 0.41514483418105, -0.41469305012615]",1,3000,1022634162604200.0,0,4000,GoPro,HERO5 Black,Point,"[9.1678532866864, 48.774314755427]",3635958456666016,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An-Hz8DFiVr498tPZXlw09b7j_5luLmNXqqgQkT18_VM7B2N3Ey9Ip8gce6bqbt3aotnbWzP3WGTj0745Xh7T0pgaC7kCfWG5VZ0XoI_rKaM1xnvmcYoI4AAlqdac-JnmumD?ccb=10-5&oh=00_AYCfrR8hiLDKvjAbwWit4HKMeODIpZ96UFjySuv68FCwjQ&oe=66BDE695&_nc_sid=5e042c,1022634162604193,mfa,102609045317136
