id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,sfm_cluster.url,creator.username,creator.id
966950161878516,23.311464346945,1.0009312035729,"[0.39798775934402, -0.0048982823869333, 0.0017161682525501]",perspective,2.1837523151189,321.72388423188,"[1.4669646848403, 0.50687323639947, -0.53311148506263]",1,3024,925391311,0,4032,Apple,iPhone,Point,"[103.81446223428, 1.3115979133936]",1141606423800363,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An_Xxl7ox8xwC1IoWAN1CWPoPPO1r2nXqMjpasb1f8vnzw6YKIedYl8fhevUaNxkn-y2CO_JLYzJ_7oJMfl6pw9E6FIY4JZrLEypfc7VDw-1MgNShoN3aIgIlN-yMYeGpyce?ccb=10-5&oh=00_AYBmPwZ8MCFKBSPXjq6l8Fjv-UkUvAd00yNqusON4weYHA&oe=66BDE020&_nc_sid=5e042c,1197800191225133,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_IsxJcUF4vyX3KYo_QOBX8opFnidQkk3E3oNgL14yrECa2Gv4VMEKg7yBAq_9mFj_5UMX6WaT7qoAr0SV8R0buO8CVZxzJorYlzapw25oe4VdHY4AJ7Qqw_q0be2GOrhirGrpWnmQLVg?ccb=10-5&oh=00_AYBDZdzev4Nd4h7wym0Q4GPmcCatGLqfRlVRFh0sKc0whQ&oe=66BDE60D&_nc_sid=fbd883,filipb,105705978529028
