id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
1156416222230395,330.195,1,"[0.49783338794688, -0.21467307224114, 0.036547379927739]",perspective,21.334815809503,332.37394118488,"[1.597611012668, 0.36722323937673, -0.39357438569056]",1,3000,1022634162604200.0,0,4000,GoPro,HERO5 Black,Point,"[9.1665600353729, 48.776055954442]",8227265763961910,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An9GmOVv4RKOI79qRKuANgoyfCp0JIxMfml2d0VMni_0CwAk4QqrYX79sVF7drbnuq1nHdAzSSNi91tjYGYfd8sfXLGAyHcuWOhRKlExY6zoW7cILhbsnlwyxzwOMb5-xqAk?ccb=10-5&oh=00_AYC8MhohIw-PwL_vMu6CZxRScEKNgrX1pDq6ilpwJfIZGA&oe=66BDE691&_nc_sid=5e042c,1022634162604193,mfa,102609045317136
