id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
347549901720290,319.3197124,1,spherical,2.1367579065263,44.652330246253,"[1.4866994728242, -0.60946560360445, 0.6095528395983]",1,3840,6378155729136200.0,0,7680,none,none,Point,"[9.1683667700567, 48.764883954321]",494126043032744,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An8vQbSmZbSrgJyUrnQkcnco_M73pKOMVIcz1uqP-j85LuySZQLkoOjXeEfRYU0j4XY6oYFHun7zL31bj7xKFo0k2JKXBfWFNiDy4bw-iMif1DyIgiPs7Ky_Y1c9D62uteo?ccb=10-5&oh=00_AYAKz7WzNWa4gvKiFdQALxXAnShOhCmKKTB0ASFs4dlomA&oe=66BDD016&_nc_sid=5e042c,6378155729136239,ZXStreetview,104948002204624
