id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,sfm_cluster.url,creator.username,creator.id
488470377051595,35.178086866625,0.99478845939525,"[0.39753371500419, -0.0032040053098433, 0.00073900522250468]",perspective,2.2093625525013,11.631136756704,"[1.5534660868923, -0.15483360114975, 0.16347952948709]",1,3024,1181232236,0,4032,Apple,iPhone,Point,"[103.81414889778, 1.3127313110521]",737688348407430,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An9lzpHMOIEi7oDsNY60LCGbPuIsyhZe4EAXM9FjwnQTwE9664HeR8-7AFKK3w_oj8AYLhurj2-bn-OUWBiSj-pZIw2tqDqZbjc_cGKxq0f0CmlBw_9-KmKWXf3gWo1nf7o?ccb=10-5&oh=00_AYCRZQwL0dH5kFg63rgs8UCswcfp0hZlq3InX4TmQQvsWA&oe=66BDF82E&_nc_sid=5e042c,472879742133496,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An891g_yKsI_4FlNftylV68kURJJSHCH2TF_RO8ejV-V9_-Tb9MdJaG_W6t9OUjhicDS1o8cQ2UqlTanp4NkqOHjQOY26wfSvcnAiuaDDxE7Iy9RzK--97cmZ26_BgCq4iMiRvCxZVH_nA?ccb=10-5&oh=00_AYBWaeyy_FVyWfncmF9xcMU40IHhFrthBRDYUwwyc2Odow&oe=66BDF0F7&_nc_sid=fbd883,filipb,105705978529028
