id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,sfm_cluster.url,creator.username,creator.id
2160692287597601,33.913511974737,1.0215818396852,"[0.402585851444, -0.0030045760252633, 0.0011351789520598]",perspective,1.9013092182577,175.67910310274,"[0.12018807874765, -2.265164889427, 2.1289526056986]",1,3024,577791865,0,4032,Apple,iPhone,Point,"[103.81415163382, 1.312674505981]",1293446752061691,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An90EmVHZ029eyK-yGHH0MaaU4-gMYv8rLu9s9SvqRQ_OyHfZVb56KbzFO3caLwKyvjlbLXzQ6_Uu-Wqc2Z9NwkkwwjElqbm2JWK6uxLQad5UDseNPjUmVaRy-1X-8i1M5vG?ccb=10-5&oh=00_AYCGx51b06chcdBavgZXjNVipdM_MSSRQKOm-eT4Ni3Pqg&oe=66BDDE67&_nc_sid=5e042c,834584228149764,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An9_TMgfggOO9HLQdhTHBohFlSs7q9JtvvLe8eFVAsDdPKs7Y105U7y525zuuE1_A85_LhKjt-QxPKYHH-z5J4VA5nbjqYLUZPsdWgSJPyAmEx1n19gnsTXjxJmBxpcNDEKTmgIV-3-bKg?ccb=10-5&oh=00_AYBcnkOPGd8ciXt9wHbqb-7LHL23kle89uPq_Z5Xtej_3w&oe=66BDE501&_nc_sid=fbd883,filipb,105705978529028
