id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,sfm_cluster.url,creator.username,creator.id
1178438896911214,325.826,0.98459697096965,"[0.48152280832972, -0.20068181115807, 0.032478599769441]",perspective,0.73935912456363,55.606577464742,"[1.5610047521926, -0.86653803856164, 0.67622650718367]",1,3000,188505259,0,4000,GoPro,HERO5 Black,Point,"[9.167591929974, 48.771974244726]",1375215479992014,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An97eAA6b2lmm78PrYTmJK5CZyZghgfLS3kq-X2plyG1yZ2tJsiCGRq_W7ruD5nXLQA95ppcLHmpLT4rh2ODo0x90Z2j7Z1e3rxOWVrhbWcjXhUFi7oBhRnlM-0_eEkU8cMN?ccb=10-5&oh=00_AYAmia5uIzrm8d1O95ASh8Md6dyqvCtfWHoepQQYNH5_lw&oe=66BDC7BB&_nc_sid=5e042c,504212178614871,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40383-6/An_0Dkp3lPQucscUpququOzV0eOkakVwSA0k48lEMspj3o2bOKNtiEI08Ry9XwDutsN3auYrZnCB6HW5PCQ_-Ec-cCjzAJF_9MWl2C8yzf6B90orsUh4VjO8p5-k1jVzpj19aUp83yXQ3w?ccb=10-5&oh=00_AYBJBuzeW43BS8NwS1frp6vwBxHAsGA-Zdrwt4nRcqDpkw&oe=66BDF316&_nc_sid=fbd883,mfa,102609045317136
