id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
989011322965813,266.76064884849,1,"[0.41827381151087, 0.0099395849338274, -0.0026848459205685]",perspective,1.0698671182618,144.67694109669,"[0.59520609285221, -1.8688837857811, 1.8689926245313]",1,3024,1160628541656900.0,0,4032,Apple,iPhone 13 Mini,Point,"[9.1704732910421, 48.768730097623]",1684013039037069,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An-7nIH7VhQ3KH2gHJamlY2YqxBoPCiOuGF_kthH2YwohTSSSijNvhM7PvAZH_jV4EF_3iR4brtyFB8EFK7i3oo775ayqoUYwTbl7BKweCrv2ieCirTCx8b5i8HIp87wCk27?ccb=10-5&oh=00_AYCTL49m8dWcu2GAfCYqTKaMQw7gotnpke15cAmgaNnOKA&oe=66BDF09B&_nc_sid=5e042c,1160628541656852,tobi7524,968317788412627
