id,altitude,atomic_scale,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,mesh.id,mesh.url,sfm_cluster.id,creator.username,creator.id
1202633540983346,316.52063433333,1,spherical,2.6938801333308,303.8551338843,"[1.4324304435518, 0.76273663495779, -0.76512258558523]",1,3840,809158371322780.0,0,7680,none,none,Point,"[9.173840629646, 48.774054397713]",8233338966698790,https://scontent-xsp1-3.xx.fbcdn.net/m1/v/t0.40361-6/An_NuMuotp3k1qBKSp1602kISseMUHJKAwRFXHx9BLElPntjZ4PsroAcT5MRQbJbMSJ4YWQiatgMLVO6iqkuyc6EgKDD_yGVHqM_ywFit7o3GpB1kIZAC6b7GL7i_h2Iumg3?ccb=10-5&oh=00_AYAhdsAl4lPkTBUKr1o8972kEHejV3LJHXxmOS1KYZOrdw&oe=66BDDA17&_nc_sid=5e042c,809158371322783,ZXStreetview,104948002204624
