id,altitude,atomic_scale,camera_parameters,camera_type,computed_altitude,computed_compass_angle,computed_rotation,exif_orientation,height,merge_cc,quality_score,width,make,model,computed_geometry.type,computed_geometry.coordinates,sfm_cluster.id,creator.username,creator.id
1413767800024196,24.578017665073,1,"[0.85, 0, 0]",perspective,1.9999999990687,318.19224930213,"[1.4943844091439, 0.57076573397585, -0.57076573397585]",1,3024,483029457434700.0,0,4032,Apple,iPhone,Point,"[103.80394198376, 1.312470746009]",483029457434699,filipb,105705978529028
